DATE,PLANT_NAME,MATERIAL_NAME,NET_QUANTITY_MT,TYPE,MODE_OF_TRANSPORT,CUSTOMER_NUMBER
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0015,24.75,Outbound,Marine,CST-01158
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0015,24.75,Outbound,Marine,CST-01158
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0015,24.75,Outbound,Marine,CST-01158
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0015,24.75,Outbound,Marine,CST-01158
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Outbound,Marine,CST-01116
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0340,24.75,Outbound,Marine,CST-01022
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0340,24.75,Outbound,Marine,CST-01022
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Outbound,Marine,CST-01073
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0340,24.75,Outbound,Marine,CST-01022
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0419,24.75,Outbound,Marine,CST-01336
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0419,24.75,Outbound,Marine,CST-01336
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0419,24.75,Outbound,Marine,CST-01336
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0419,24.75,Outbound,Marine,CST-01336
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0419,24.75,Outbound,Marine,CST-01336
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0099,22.0,Outbound,Marine,CST-01224
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0099,2.75,Outbound,Marine,CST-01224
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0419,19.25,Outbound,Marine,CST-01336
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0243,16.5,Outbound,Marine,CST-01135
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0243,8.25,Outbound,Marine,CST-01135
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0419,9.625,Outbound,Marine,CST-01336
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0419,22.0,Outbound,Marine,CST-01336
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0419,11.0,Outbound,Marine,CST-01336
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0419,13.75,Outbound,Marine,CST-01336
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0419,2.75,Outbound,Marine,CST-01336
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0419,5.5,Outbound,Marine,CST-01336
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0419,15.125,Outbound,Marine,CST-01336
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0419,11.0,Outbound,Marine,CST-01336
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0419,13.75,Outbound,Marine,CST-01336
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0221,6.25,Outbound,Marine,CST-01343
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0110,3.75,Outbound,Marine,CST-01343
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0056,5.5,Outbound,Marine,CST-01073
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0056,19.25,Outbound,Marine,CST-01073
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0340,23.375,Outbound,Marine,CST-01022
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0340,1.375,Outbound,Marine,CST-01022
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0319,10.85,Outbound,Marine,CST-01025
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0085,11.0,Outbound,Marine,CST-01344
2024/06/14,SINGAPORE-WAREHOUSE,MAT-0072,11.0,Outbound,Marine,CST-01185
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0112,24.75,Outbound,Marine,CST-01154
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01089
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01089
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01089
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01089
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01089
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01089
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01089
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01089
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0112,24.75,Outbound,Marine,CST-00268
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0112,24.75,Outbound,Marine,CST-01302
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0340,24.75,Outbound,Marine,CST-00092
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Outbound,Marine,CST-00570
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01116
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01116
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0340,24.75,Outbound,Marine,CST-00092
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01249
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01116
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01116
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0112,24.75,Outbound,Marine,CST-01302
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01025
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0112,24.75,Outbound,Marine,CST-01215
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0340,24.75,Outbound,Marine,CST-00092
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0335,24.75,Outbound,Marine,CST-01202
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Outbound,Marine,CST-01069
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Outbound,Marine,CST-01136
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Outbound,Marine,CST-01136
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0243,24.75,Outbound,Marine,CST-01069
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0243,24.75,Outbound,Marine,CST-01069
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0112,8.25,Outbound,Marine,CST-01154
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0112,16.5,Outbound,Marine,CST-01154
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0356,5.5,Outbound,Marine,CST-01028
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0356,6.875,Outbound,Marine,CST-01028
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0356,8.25,Outbound,Marine,CST-01028
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0356,4.125,Outbound,Marine,CST-01028
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0104,17.875,Outbound,Marine,CST-01330
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0104,6.875,Outbound,Marine,CST-01330
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0303,3.75,Outbound,Marine,CST-01030
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0221,6.25,Outbound,Marine,CST-01030
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0237,19.25,Outbound,Marine,CST-01260
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0237,5.5,Outbound,Marine,CST-01260
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0335,15.125,Outbound,Marine,CST-01315
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0335,17.875,Outbound,Marine,CST-01202
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0335,6.875,Outbound,Marine,CST-01202
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0335,1.375,Outbound,Marine,CST-01315
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0335,9.625,Outbound,Marine,CST-01315
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0335,19.25,Outbound,Marine,CST-01202
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0335,23.375,Outbound,Marine,CST-01315
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0335,5.5,Outbound,Marine,CST-01202
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0112,19.25,Outbound,Marine,CST-00268
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0112,5.5,Outbound,Marine,CST-00268
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0056,17.875,Outbound,Marine,CST-01249
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0056,6.875,Outbound,Marine,CST-01249
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0340,4.125,Outbound,Marine,CST-00092
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0340,20.625,Outbound,Marine,CST-00092
2024/06/15,SINGAPORE-WAREHOUSE,MAT-0374,11.0,Outbound,Marine,CST-01039
2024/06/16,SINGAPORE-WAREHOUSE,MAT-0112,24.75,Outbound,Marine,CST-01154
2024/06/16,SINGAPORE-WAREHOUSE,MAT-0273,24.75,Outbound,Marine,CST-01034
2024/06/16,SINGAPORE-WAREHOUSE,MAT-0068,24.75,Outbound,Marine,CST-01034
2024/06/16,SINGAPORE-WAREHOUSE,MAT-0165,24.75,Outbound,Marine,CST-01172
2024/06/16,SINGAPORE-WAREHOUSE,MAT-0015,24.75,Outbound,Marine,CST-01207
2024/06/16,SINGAPORE-WAREHOUSE,MAT-0104,24.75,Outbound,Marine,CST-01034
2024/06/16,SINGAPORE-WAREHOUSE,MAT-0327,0.075,Outbound,Marine,CST-01029
2024/06/16,SINGAPORE-WAREHOUSE,MAT-0327,0.025,Outbound,Marine,CST-01029
2024/06/16,SINGAPORE-WAREHOUSE,MAT-0116,0.4,Outbound,Marine,CST-01029
2024/06/16,SINGAPORE-WAREHOUSE,MAT-0085,0.5,Outbound,Marine,CST-01029
2024/06/16,SINGAPORE-WAREHOUSE,MAT-0207,4.125,Outbound,Marine,CST-01034
2024/06/16,SINGAPORE-WAREHOUSE,MAT-0207,20.625,Outbound,Marine,CST-01034
2024/06/16,SINGAPORE-WAREHOUSE,MAT-0309,6.875,Outbound,Marine,CST-01034
2024/06/16,SINGAPORE-WAREHOUSE,MAT-0309,17.875,Outbound,Marine,CST-01034
2024/06/17,SINGAPORE-WAREHOUSE,MAT-0404,24.75,Outbound,Marine,CST-01345
2024/06/17,SINGAPORE-WAREHOUSE,MAT-0237,24.75,Outbound,Marine,CST-01260
2024/06/17,SINGAPORE-WAREHOUSE,MAT-0218,24.75,Outbound,Marine,CST-01086
2024/06/17,SINGAPORE-WAREHOUSE,MAT-0044,24.75,Outbound,Marine,CST-01346
2024/06/17,SINGAPORE-WAREHOUSE,MAT-0381,24.75,Outbound,Marine,CST-01049
2024/06/17,SINGAPORE-WAREHOUSE,MAT-0374,5.5,Outbound,Marine,CST-01279
2024/06/17,SINGAPORE-WAREHOUSE,MAT-0374,16.5,Outbound,Marine,CST-01279
2024/06/17,SINGAPORE-WAREHOUSE,MAT-0044,5.5,Outbound,Marine,CST-01346
2024/06/17,SINGAPORE-WAREHOUSE,MAT-0044,19.25,Outbound,Marine,CST-01346
2024/06/18,SINGAPORE-WAREHOUSE,MAT-0211,24.75,Outbound,Marine,CST-01034
2024/06/18,SINGAPORE-WAREHOUSE,MAT-0233,25.5,Outbound,Marine,CST-01035
2024/06/18,SINGAPORE-WAREHOUSE,MAT-0233,25.5,Outbound,Marine,CST-01035
2024/06/18,SINGAPORE-WAREHOUSE,MAT-0268,25.5,Outbound,Marine,CST-01035
2024/06/18,SINGAPORE-WAREHOUSE,MAT-0335,22.0,Outbound,Marine,CST-01076
2024/06/18,SINGAPORE-WAREHOUSE,MAT-0012,2.75,Outbound,Marine,CST-01076
2024/06/18,SINGAPORE-WAREHOUSE,MAT-0247,15.13,Outbound,Truck,CST-01041
2024/06/18,SINGAPORE-WAREHOUSE,MAT-0151,4.13,Outbound,Truck,CST-01112
2024/06/18,SINGAPORE-WAREHOUSE,MAT-0151,20.63,Outbound,Truck,CST-01112
2024/06/18,SINGAPORE-WAREHOUSE,MAT-0247,9.63,Outbound,Truck,CST-01041
2024/06/19,SINGAPORE-WAREHOUSE,MAT-0112,24.75,Outbound,Marine,CST-01074
2024/06/19,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-00588
2024/06/19,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-00588
2024/06/19,SINGAPORE-WAREHOUSE,MAT-0340,24.75,Outbound,Marine,CST-01247
2024/06/19,SINGAPORE-WAREHOUSE,MAT-0340,24.75,Outbound,Marine,CST-01247
2024/06/19,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-00588
2024/06/19,SINGAPORE-WAREHOUSE,MAT-0346,24.75,Outbound,Marine,CST-01314
2024/06/19,SINGAPORE-WAREHOUSE,MAT-0346,24.75,Outbound,Marine,CST-01314
2024/06/19,SINGAPORE-WAREHOUSE,MAT-0243,24.75,Outbound,Marine,CST-01347
2024/06/19,SINGAPORE-WAREHOUSE,MAT-0112,19.25,Outbound,Marine,CST-01074
2024/06/19,SINGAPORE-WAREHOUSE,MAT-0112,5.5,Outbound,Marine,CST-01074
2024/06/19,SINGAPORE-WAREHOUSE,MAT-0247,24.75,Outbound,Truck,CST-01041
2024/06/20,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01299
2024/06/20,SINGAPORE-WAREHOUSE,MAT-0413,24.75,Outbound,Marine,CST-01145
2024/06/20,SINGAPORE-WAREHOUSE,MAT-0335,24.75,Outbound,Marine,CST-01066
2024/06/20,SINGAPORE-WAREHOUSE,MAT-0051,22.5,Outbound,Marine,CST-01348
2024/06/20,SINGAPORE-WAREHOUSE,MAT-0340,1.375,Outbound,Marine,CST-01333
2024/06/20,SINGAPORE-WAREHOUSE,MAT-0065,12.375,Outbound,Marine,CST-01349
2024/06/20,SINGAPORE-WAREHOUSE,MAT-0065,12.375,Outbound,Marine,CST-01349
2024/06/20,SINGAPORE-WAREHOUSE,MAT-0273,5.5,Outbound,Marine,CST-01056
2024/06/20,SINGAPORE-WAREHOUSE,MAT-0164,5.5,Outbound,Marine,CST-01056
2024/06/20,SINGAPORE-WAREHOUSE,MAT-0413,17.875,Outbound,Marine,CST-01145
2024/06/20,SINGAPORE-WAREHOUSE,MAT-0413,6.875,Outbound,Marine,CST-01145
2024/06/20,SINGAPORE-WAREHOUSE,MAT-0112,20.625,Outbound,Marine,CST-01302
2024/06/20,SINGAPORE-WAREHOUSE,MAT-0112,4.125,Outbound,Marine,CST-01302
2024/06/20,SINGAPORE-WAREHOUSE,MAT-0344,11.0,Outbound,Marine,CST-01017
2024/06/20,SINGAPORE-WAREHOUSE,MAT-0344,11.0,Outbound,Marine,CST-01017
2024/06/20,SINGAPORE-WAREHOUSE,MAT-0344,11.0,Outbound,Marine,CST-01017
2024/06/20,SINGAPORE-WAREHOUSE,MAT-0221,10.0,Outbound,Marine,CST-01093
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Outbound,Marine,CST-01224
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Outbound,Marine,CST-01224
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Outbound,Marine,CST-01224
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0234,24.75,Outbound,Marine,CST-01277
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Outbound,Marine,CST-01025
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Outbound,Marine,CST-01025
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0234,24.75,Outbound,Marine,CST-01277
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0112,24.75,Outbound,Marine,CST-01277
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Outbound,Marine,CST-01025
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0234,24.75,Outbound,Marine,CST-01277
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Outbound,Marine,CST-01025
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0112,24.75,Outbound,Marine,CST-01277
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0304,22.5,Outbound,Marine,CST-01042
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0099,12.375,Outbound,Marine,CST-01224
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0099,12.375,Outbound,Marine,CST-01224
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0303,1.25,Outbound,Marine,CST-01030
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0221,8.75,Outbound,Marine,CST-01030
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0112,13.75,Outbound,Marine,CST-01277
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0112,11.0,Outbound,Marine,CST-01277
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0072,1.375,Outbound,Marine,CST-01009
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0344,2.75,Outbound,Marine,CST-01009
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0344,8.25,Outbound,Marine,CST-01009
2024/06/21,SINGAPORE-WAREHOUSE,MAT-0072,9.625,Outbound,Marine,CST-01009
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0112,24.75,Outbound,Marine,CST-01154
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0416,24.75,Outbound,Marine,CST-01089
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0416,24.75,Outbound,Marine,CST-01089
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0416,24.75,Outbound,Marine,CST-01089
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0416,24.75,Outbound,Marine,CST-01089
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Outbound,Marine,CST-01120
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0137,24.75,Outbound,Marine,CST-01236
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0137,24.75,Outbound,Marine,CST-01236
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0137,24.75,Outbound,Marine,CST-01236
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0335,24.75,Outbound,Marine,CST-01047
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0137,24.75,Outbound,Marine,CST-01236
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0335,24.75,Outbound,Marine,CST-01202
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0305,24.75,Outbound,Marine,CST-01200
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0335,24.75,Outbound,Marine,CST-01083
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0335,24.75,Outbound,Marine,CST-01083
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0335,24.75,Outbound,Marine,CST-01083
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0340,24.75,Outbound,Marine,CST-01333
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0340,24.75,Outbound,Marine,CST-01333
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0221,22.5,Outbound,Marine,CST-01061
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0051,2.5,Outbound,Marine,CST-01157
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0099,19.25,Outbound,Marine,CST-01154
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0099,5.5,Outbound,Marine,CST-01154
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0099,5.5,Outbound,Marine,CST-01154
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0099,19.25,Outbound,Marine,CST-01154
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0335,4.125,Outbound,Marine,CST-01047
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0335,20.625,Outbound,Marine,CST-01047
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0335,22.0,Outbound,Marine,CST-01083
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0335,2.75,Outbound,Marine,CST-01083
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0305,22.0,Outbound,Marine,CST-01200
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0305,2.75,Outbound,Marine,CST-01200
2024/06/22,SINGAPORE-WAREHOUSE,MAT-0056,11.0,Outbound,Marine,CST-01069
2024/06/23,SINGAPORE-WAREHOUSE,MAT-0171,24.75,Outbound,Marine,CST-01350
2024/06/23,SINGAPORE-WAREHOUSE,MAT-0268,25.5,Outbound,Marine,CST-01035
2024/06/23,SINGAPORE-WAREHOUSE,MAT-0268,25.5,Outbound,Marine,CST-01035
2024/06/23,SINGAPORE-WAREHOUSE,MAT-0268,25.5,Outbound,Marine,CST-01035
2024/06/23,SINGAPORE-WAREHOUSE,MAT-0231,24.75,Outbound,Marine,CST-01351
2024/06/23,SINGAPORE-WAREHOUSE,MAT-0231,24.75,Outbound,Marine,CST-01351
2024/06/23,SINGAPORE-WAREHOUSE,MAT-0106,1.375,Outbound,Marine,CST-01052
2024/06/23,SINGAPORE-WAREHOUSE,MAT-0415,23.375,Outbound,Marine,CST-01052
2024/06/23,SINGAPORE-WAREHOUSE,MAT-0113,4.125,Outbound,Marine,CST-01352
2024/06/23,SINGAPORE-WAREHOUSE,MAT-0113,6.875,Outbound,Marine,CST-01352
2024/06/23,SINGAPORE-WAREHOUSE,MAT-0113,1.375,Outbound,Marine,CST-01352
2024/06/23,SINGAPORE-WAREHOUSE,MAT-0135,5.5,Outbound,Marine,CST-01009
2024/06/23,SINGAPORE-WAREHOUSE,MAT-0072,5.5,Outbound,Marine,CST-01009
2024/06/23,SINGAPORE-WAREHOUSE,MAT-0303,10.0,Outbound,Marine,CST-01009
2024/06/23,SINGAPORE-WAREHOUSE,MAT-0122,10.0,Outbound,Marine,CST-01009
2024/06/23,SINGAPORE-WAREHOUSE,MAT-0113,12.375,Outbound,Marine,CST-01352
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Outbound,Marine,CST-01224
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Outbound,Marine,CST-01224
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Outbound,Marine,CST-01224
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0099,24.75,Outbound,Marine,CST-01224
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01025
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01025
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01025
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01025
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01025
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01025
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0335,24.75,Outbound,Marine,CST-01110
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0335,24.75,Outbound,Marine,CST-01110
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0099,8.25,Outbound,Marine,CST-01224
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0099,23.375,Outbound,Marine,CST-01224
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0099,1.375,Outbound,Marine,CST-01224
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0099,16.5,Outbound,Marine,CST-01224
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0335,17.875,Outbound,Marine,CST-01110
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0335,6.875,Outbound,Marine,CST-01110
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0056,19.25,Outbound,Marine,CST-01165
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0056,5.5,Outbound,Marine,CST-01165
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0085,0.5,Outbound,Truck,CST-01148
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0007,24.75,Outbound,Truck,CST-01128
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0037,24.75,Outbound,Truck,CST-01128
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Truck,CST-01128
2024/06/24,SINGAPORE-WAREHOUSE,MAT-0109,24.75,Outbound,Truck,CST-01040
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0335,24.75,Outbound,Marine,CST-01165
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0112,24.75,Outbound,Marine,CST-01165
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0335,24.75,Outbound,Marine,CST-01053
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Outbound,Marine,CST-01166
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Outbound,Marine,CST-01166
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Outbound,Marine,CST-01166
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0056,24.75,Outbound,Marine,CST-01166
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0335,24.75,Outbound,Marine,CST-01053
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0164,24.75,Outbound,Marine,CST-01034
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0164,24.75,Outbound,Marine,CST-01034
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0165,24.75,Outbound,Marine,CST-01038
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0151,24.75,Outbound,Marine,CST-01034
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0163,17.875,Outbound,Marine,CST-01056
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0163,22.025,Outbound,Marine,CST-01056
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0164,19.25,Outbound,Marine,CST-01034
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0164,5.5,Outbound,Marine,CST-01034
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0164,23.375,Outbound,Marine,CST-01034
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0165,13.75,Outbound,Marine,CST-01038
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0165,11.0,Outbound,Marine,CST-01038
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0164,1.375,Outbound,Marine,CST-01034
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0210,8.25,Outbound,Marine,CST-01008
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0210,1.375,Outbound,Marine,CST-01008
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0355,1.375,Outbound,Marine,CST-01008
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0065,12.375,Outbound,Marine,CST-01207
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0413,12.375,Outbound,Marine,CST-01207
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0175,4.13,Outbound,Truck,CST-01128
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0309,12.38,Outbound,Truck,CST-01128
2024/06/25,SINGAPORE-WAREHOUSE,MAT-0175,20.63,Outbound,Truck,CST-01128
